2001.03.31	538	Budapest	Duna
2001.04.01	495	Budapest	Duna
2001.04.02	450	Budapest	Duna
2001.04.03	418	Budapest	Duna
2001.04.04	382	Budapest	Duna
2001.04.05	367	Budapest	Duna
2001.04.06	349	Budapest	Duna
2001.04.07	334	Budapest	Duna
2001.04.08	335	Budapest	Duna
2001.04.09	329	Budapest	Duna
2001.04.10	355	Budapest	Duna
2001.04.11	398	Budapest	Duna
2001.04.12	410	Budapest	Duna
2001.04.13	392	Budapest	Duna
2001.04.14	413	Budapest	Duna
2001.04.15	433	Budapest	Duna
2001.04.16	393	Budapest	Duna
2001.04.17	353	Budapest	Duna
2001.04.18	348	Budapest	Duna
2001.04.19	363	Budapest	Duna
2001.04.20	373	Budapest	Duna
2001.04.21	367	Budapest	Duna
2001.04.22	360	Budapest	Duna
2001.04.23	371	Budapest	Duna
2001.04.24	403	Budapest	Duna
2001.04.25	400	Budapest	Duna
2001.04.26	393	Budapest	Duna
2001.04.27	381	Budapest	Duna
2001.04.28	381	Budapest	Duna
2001.04.29	388	Budapest	Duna
2001.04.30	368	Budapest	Duna
2001.05.01	346	Budapest	Duna
2001.05.02	349	Budapest	Duna
2001.05.03	370	Budapest	Duna
2001.05.04	373	Budapest	Duna
2001.05.05	384	Budapest	Duna
2001.05.06	395	Budapest	Duna
2001.05.07	389	Budapest	Duna
2001.05.08	375	Budapest	Duna
2001.05.09	374	Budapest	Duna
2001.05.10	371	Budapest	Duna
2001.05.11	366	Budapest	Duna
2001.05.12	351	Budapest	Duna
2001.05.13	345	Budapest	Duna
2001.05.14	341	Budapest	Duna
2001.05.15	319	Budapest	Duna
2001.05.16	308	Budapest	Duna
2001.05.17	312	Budapest	Duna
2001.05.18	329	Budapest	Duna
2001.05.19	333	Budapest	Duna
2001.05.20	333	Budapest	Duna
2001.05.21	344	Budapest	Duna
2001.05.22	329	Budapest	Duna
2001.05.23	314	Budapest	Duna
2001.05.24	305	Budapest	Duna
2001.05.25	289	Budapest	Duna
2001.05.26	277	Budapest	Duna
2001.05.27	280	Budapest	Duna
2001.05.28	286	Budapest	Duna
2001.05.29	284	Budapest	Duna
2001.05.30	279	Budapest	Duna
2001.05.31	279	Budapest	Duna
2001.06.01	293	Budapest	Duna
2001.06.02	304	Budapest	Duna
2001.06.03	322	Budapest	Duna
2001.06.04	334	Budapest	Duna
2001.06.05	295	Budapest	Duna
2001.06.06	277	Budapest	Duna
2001.06.07	267	Budapest	Duna
2001.06.08	262	Budapest	Duna
2001.06.09	265	Budapest	Duna
2001.06.10	273	Budapest	Duna
2001.06.11	270	Budapest	Duna
2001.06.12	296	Budapest	Duna
2001.06.13	406	Budapest	Duna
2001.06.14	469	Budapest	Duna
2001.06.15	446	Budapest	Duna
2001.06.16	412	Budapest	Duna
2001.06.17	372	Budapest	Duna
2001.06.18	341	Budapest	Duna
2001.06.19	352	Budapest	Duna
2001.06.20	400	Budapest	Duna
2001.06.21	476	Budapest	Duna
2001.06.22	526	Budapest	Duna
2001.06.23	523	Budapest	Duna
2001.06.24	473	Budapest	Duna
2001.06.25	412	Budapest	Duna
2001.06.26	365	Budapest	Duna
2001.06.27	337	Budapest	Duna
2001.06.28	340	Budapest	Duna
2001.06.29	328	Budapest	Duna
2001.06.30	318	Budapest	Duna
2001.07.01	330	Budapest	Duna
2001.07.02	345	Budapest	Duna
2001.07.03	322	Budapest	Duna
2001.07.04	319	Budapest	Duna
2001.07.05	308	Budapest	Duna
2001.07.06	283	Budapest	Duna
2001.07.07	273	Budapest	Duna
2001.07.08	262	Budapest	Duna
2001.07.09	264	Budapest	Duna
2001.07.10	276	Budapest	Duna
2001.07.11	263	Budapest	Duna
2001.07.12	258	Budapest	Duna
2001.07.13	245	Budapest	Duna
2001.07.14	242	Budapest	Duna
2001.07.15	234	Budapest	Duna
2001.07.16	224	Budapest	Duna
2001.07.17	231	Budapest	Duna
2001.07.18	234	Budapest	Duna
2001.07.19	272	Budapest	Duna
2001.07.20	296	Budapest	Duna
2001.07.21	309	Budapest	Duna
2001.07.22	335	Budapest	Duna
2001.07.23	432	Budapest	Duna
2001.07.24	441	Budapest	Duna
2001.07.25	404	Budapest	Duna
2001.07.26	373	Budapest	Duna
2001.07.27	360	Budapest	Duna
2001.07.28	356	Budapest	Duna
2001.07.29	359	Budapest	Duna
2001.07.30	362	Budapest	Duna
2001.07.31	354	Budapest	Duna
2001.08.01	323	Budapest	Duna
2001.08.02	303	Budapest	Duna
2001.08.03	275	Budapest	Duna
2001.08.04	247	Budapest	Duna
2001.08.05	233	Budapest	Duna
2001.08.06	225	Budapest	Duna
2001.08.07	218	Budapest	Duna
2001.08.08	264	Budapest	Duna
2001.08.09	251	Budapest	Duna
2001.08.10	234	Budapest	Duna
2001.08.11	223	Budapest	Duna
2001.08.12	250	Budapest	Duna
2001.08.13	326	Budapest	Duna
2001.08.14	312	Budapest	Duna
2001.08.15	279	Budapest	Duna
2001.08.16	253	Budapest	Duna
2001.08.17	229	Budapest	Duna
2001.08.18	208	Budapest	Duna
2001.08.19	190	Budapest	Duna
2001.08.20	212	Budapest	Duna
2001.08.21	221	Budapest	Duna
2001.08.22	201	Budapest	Duna
2001.08.23	213	Budapest	Duna
2001.08.24	223	Budapest	Duna
2001.08.25	208	Budapest	Duna
2001.08.26	197	Budapest	Duna
2001.08.27	190	Budapest	Duna
2001.08.28	173	Budapest	Duna
2001.08.29	147	Budapest	Duna
2001.08.30	144	Budapest	Duna
2001.08.31	150	Budapest	Duna
2001.09.01	146	Budapest	Duna
2001.09.02	147	Budapest	Duna
2001.09.03	189	Budapest	Duna
2001.09.04	236	Budapest	Duna
2001.09.05	242	Budapest	Duna
2001.09.06	229	Budapest	Duna
2001.09.07	242	Budapest	Duna
2001.09.08	333	Budapest	Duna
2001.09.09	384	Budapest	Duna
2001.09.10	401	Budapest	Duna
2001.09.11	460	Budapest	Duna
2001.09.12	461	Budapest	Duna
2001.09.13	447	Budapest	Duna
2001.09.14	400	Budapest	Duna
2001.09.15	421	Budapest	Duna
2001.09.16	430	Budapest	Duna
2001.09.17	398	Budapest	Duna
2001.09.18	371	Budapest	Duna
2001.09.19	380	Budapest	Duna
2001.09.20	438	Budapest	Duna
2001.09.21	463	Budapest	Duna
2001.09.22	417	Budapest	Duna
2001.09.23	368	Budapest	Duna
2001.09.24	349	Budapest	Duna
2001.09.25	336	Budapest	Duna
2001.09.26	322	Budapest	Duna
2001.09.27	328	Budapest	Duna
2001.09.28	338	Budapest	Duna
2001.09.29	359	Budapest	Duna
2001.09.30	330	Budapest	Duna
2001.10.01	311	Budapest	Duna
2001.10.02	284	Budapest	Duna
2001.10.03	262	Budapest	Duna
2001.10.04	261	Budapest	Duna
2001.10.05	252	Budapest	Duna
2001.10.06	233	Budapest	Duna
2001.10.07	229	Budapest	Duna
2001.10.08	223	Budapest	Duna
2001.10.09	219	Budapest	Duna
2001.10.10	208	Budapest	Duna
2001.10.11	209	Budapest	Duna
2001.10.12	201	Budapest	Duna
2001.10.13	196	Budapest	Duna
2001.10.14	200	Budapest	Duna
2001.10.15	189	Budapest	Duna
2001.10.16	182	Budapest	Duna
2001.10.17	184	Budapest	Duna
2001.10.18	177	Budapest	Duna
2001.10.19	167	Budapest	Duna
2001.10.20	163	Budapest	Duna
2001.10.21	162	Budapest	Duna
2001.10.22	162	Budapest	Duna
2001.10.23	150	Budapest	Duna
2001.10.24	144	Budapest	Duna
2001.10.25	144	Budapest	Duna
2001.10.26	153	Budapest	Duna
2001.10.27	168	Budapest	Duna
2001.10.28	185	Budapest	Duna
2001.10.29	170	Budapest	Duna
2001.10.30	158	Budapest	Duna
2001.10.31	155	Budapest	Duna
2001.11.01	159	Budapest	Duna
2001.11.02	154	Budapest	Duna
2001.11.03	139	Budapest	Duna
2001.11.04	137	Budapest	Duna
2001.11.05	137	Budapest	Duna
2001.11.06	136	Budapest	Duna
2001.11.07	140	Budapest	Duna
2001.11.08	134	Budapest	Duna
2001.11.09	133	Budapest	Duna
2001.11.10	141	Budapest	Duna
2001.11.11	192	Budapest	Duna
2001.11.12	211	Budapest	Duna
2001.11.13	210	Budapest	Duna
2001.11.14	193	Budapest	Duna
2001.11.15	194	Budapest	Duna
2001.11.16	194	Budapest	Duna
2001.11.17	182	Budapest	Duna
2001.11.18	168	Budapest	Duna
2001.11.19	155	Budapest	Duna
2001.11.20	143	Budapest	Duna
2001.11.21	142	Budapest	Duna
2001.11.22	138	Budapest	Duna
2001.11.23	145	Budapest	Duna
2001.11.24	145	Budapest	Duna
2001.11.25	164	Budapest	Duna
2001.11.26	175	Budapest	Duna
2001.11.27	156	Budapest	Duna
2001.11.28	161	Budapest	Duna
2001.11.29	231	Budapest	Duna
2001.11.30	271	Budapest	Duna
2001.12.01	281	Budapest	Duna
2001.12.02	282	Budapest	Duna
2001.12.03	290	Budapest	Duna
2001.12.04	290	Budapest	Duna
2001.12.05	304	Budapest	Duna
2001.12.06	306	Budapest	Duna
2001.12.07	292	Budapest	Duna
2001.12.08	354	Budapest	Duna
2001.12.09	435	Budapest	Duna
2001.12.10	391	Budapest	Duna
2001.12.11	342	Budapest	Duna
2001.12.12	298	Budapest	Duna
2001.12.13	276	Budapest	Duna
2001.12.14	267	Budapest	Duna
2001.12.15	256	Budapest	Duna
2001.12.16	237	Budapest	Duna
2001.12.17	218	Budapest	Duna
2001.12.18	207	Budapest	Duna
2001.12.19	196	Budapest	Duna
2001.12.20	197	Budapest	Duna
2001.12.21	202	Budapest	Duna
2001.12.22	190	Budapest	Duna
2001.12.23	184	Budapest	Duna
2001.12.24	184	Budapest	Duna
2001.12.25	171	Budapest	Duna
2001.12.26	153	Budapest	Duna
2001.12.27	145	Budapest	Duna
2001.12.28	151	Budapest	Duna
2001.12.29	159	Budapest	Duna
2001.12.30	169	Budapest	Duna
2001.12.31	229	Budapest	Duna
2002.01.01	387	Budapest	Duna
2002.01.02	373	Budapest	Duna
2002.01.03	330	Budapest	Duna
2002.01.04	305	Budapest	Duna
2002.01.05	240	Budapest	Duna
2002.01.06	216	Budapest	Duna
2002.01.07	208	Budapest	Duna
2002.01.08	196	Budapest	Duna
2002.01.09	182	Budapest	Duna
2002.01.10	184	Budapest	Duna
2002.01.11	190	Budapest	Duna
2002.01.12	191	Budapest	Duna
2002.01.13	187	Budapest	Duna
2002.01.14	170	Budapest	Duna
2002.01.15	166	Budapest	Duna
2002.01.16	157	Budapest	Duna
2002.01.17	154	Budapest	Duna
2002.01.18	157	Budapest	Duna
2002.01.19	158	Budapest	Duna
2002.01.20	152	Budapest	Duna
2002.01.21	147	Budapest	Duna
2002.01.22	142	Budapest	Duna
2002.01.23	172	Budapest	Duna
2002.01.24	267	Budapest	Duna
2002.01.25	282	Budapest	Duna
2002.01.26	281	Budapest	Duna
2002.01.27	288	Budapest	Duna
2002.01.28	301	Budapest	Duna
2002.01.29	329	Budapest	Duna
2002.01.30	471	Budapest	Duna
2002.01.31	510	Budapest	Duna
2002.02.01	492	Budapest	Duna
2002.02.02	460	Budapest	Duna
2002.02.03	423	Budapest	Duna
2002.02.04	396	Budapest	Duna
2002.02.05	365	Budapest	Duna
2002.02.06	351	Budapest	Duna
2002.02.07	330	Budapest	Duna
2002.02.08	320	Budapest	Duna
2002.02.09	309	Budapest	Duna
2002.02.10	301	Budapest	Duna
2002.02.11	300	Budapest	Duna
2002.02.12	302	Budapest	Duna
2002.02.13	329	Budapest	Duna
2002.02.14	349	Budapest	Duna
2002.02.15	376	Budapest	Duna
